ID,YearBuilt,Age,ConcreteType,DesignType,Rated_Load_Capacity,SlabThickness,Bear_Surface_Area,No_Of_Beams,Length,Width,Height,MinimumTemperature,AverageTemperature,MaximumTemperature,MinimumRelativeHumidity,AverageRelativeHumidity,MaximumRelativeHumidity,AverageWindSpeed,MinimumNO2,AverageNO2,MaximumNO2,MinimumSO2,AverageSO2,MaximumSO2,MinimumCO,AverageCO,MaximumCO,MinimumCO2,AverageCO2,MaximumCO2,MinimumRain,AverageRain,MaximumRain,MinimumWaterLevel,AverageWaterLevel,MaximumWaterLevel,MinimumTrafficVolume,AverageTrafficVolume,MaximumTrafficVolume,SpeedLimit,No_of_Maintenance,No_Of_Vehicle_Passed,AverageTimeGapInMaintenance,Crack_Surface_Area,Durability,RemainingLifeSpan,MaintenanceRequired
6252,1979,46,Self-Consolidating,Arch,20.98256294,0.262830844,14.12378317,9,101.0821643,6.108458374,63.7936108,-19.31967004,6.32419375,47.83404437,28.85435998,66.94437408,99.64834896,13.14985842,16.92248889,35.61418032,87.13828566,4.361212704,17.86110972,35.41379877,0.572704218,1.543050168,7.764334934,349.8570998,368.8644138,549.557186,4.130948524,21.43700854,116.2903913,0.838297913,4.153922666,7.820879941,887,3261,6874,33,17,133339,9.710673473,5.38397508,65.20043902,36.17819025,Yes
6253,1996,29,High-Strength,Truss,47.19165799,0.492608782,45.96872395,3,468.0086083,48.56730221,8.293307839,-29.39568131,21.45987921,43.05514219,26.88636901,52.64798168,97.29565664,18.33426769,11.72835766,26.22672967,54.47045326,9.514312225,11.09260979,37.05199232,0.936857939,1.184237191,9.95395403,345.6346126,371.9807618,557.9638555,2.667932663,16.30591265,97.09028618,0.215016416,1.87797252,5.638122376,588,2270,6420,102,8,1367529,3.117271388,7.982850168,53.1808821,93.07998935,No
6254,2012,13,Self-Consolidating,Suspension,62.54715562,0.521725885,170.6915086,17,861.4094483,19.40718008,94.1862661,-11.86357996,29.32474296,46.57941082,37.85022133,40.82447176,96.29852644,15.10165773,7.080554294,23.77079002,65.29279695,8.73346051,10.28301525,37.7950305,0.065620386,3.788840347,5.730877976,332.9603127,411.0085522,461.6286792,4.747389039,25.33061279,135.1340753,0.881319532,4.836368407,6.769058658,133,2706,6291,39,8,5179856,5.557693872,7.355707999,68.88754913,77.06946199,No
6255,1984,41,Normal,Truss,20.48729866,0.416217889,107.9244463,6,481.3554862,28.43605858,66.04322595,-22.99558618,27.23009764,40.56426583,29.42974181,49.68953494,84.02252974,1.814766911,4.056780986,34.79176596,54.48928591,1.509351419,14.60869751,56.38704628,0.360457719,2.234271904,9.441056589,328.1077257,382.1002929,542.4216069,6.450901358,40.30187985,58.96832154,0.16756347,2.37623853,9.481169423,247,1137,6479,53,0,9447608,1.590839617,5.450886548,84.79678866,98.9865325,Yes
6256,1960,65,Self-Consolidating,Beam,65.3305923,0.372388312,88.57619714,11,485.7751685,23.79058271,5.61451421,-26.12985442,13.15535018,44.59119487,18.12069478,51.88830115,85.92251213,12.42739525,6.316148274,35.33801822,79.64330913,8.385420089,14.60230327,46.669292,0.457718655,4.951565636,7.274665182,310.3891805,401.1508114,510.1551768,3.557132156,31.28578845,131.4135501,0.946928654,1.379853639,5.755919222,955,1566,6635,51,19,5924295,3.499420848,8.638836767,60.95221796,37.07528354,Yes
6257,1908,117,Self-Consolidating,Beam,45.80138933,0.484406966,181.0333005,13,260.9062148,45.21308559,96.16524933,-16.22763568,10.36857964,27.4483598,31.47022604,45.09577137,90.48308453,5.298073718,0.407901078,24.17984871,90.32370776,6.525271967,11.70239159,45.23688247,0.414481116,3.806390072,9.225273691,303.5368165,356.461586,542.8020027,3.411363324,46.68324435,82.18074622,0.027830036,1.521435219,5.741167163,716,2825,6155,41,8,4850584,2.964515525,8.548335224,65.87525878,60.17773472,No
6258,1905,120,Normal,Suspension,71.0364029,0.711533501,24.24089312,13,174.6326202,49.99180749,95.50184055,-26.83129251,29.00830576,33.64344635,25.83992018,62.05535799,75.04765585,19.4772479,3.189538773,33.33420663,85.34321859,0.845060151,28.68943941,50.16098956,0.179351099,3.38886726,8.516894867,323.3539664,438.5018369,528.1424624,9.798442356,32.0145986,193.6829555,0.710682204,1.688869908,8.478435605,216,2823,8757,89,7,786364,5.906588894,2.812249385,63.46848034,22.14965044,Yes
6259,2014,11,Normal,Truss,38.3353278,0.959227798,185.2389727,7,230.1055699,8.077459009,94.8623764,-3.423469774,16.09521753,28.61585451,20.41877463,45.30970974,86.70723864,8.766843807,1.768641905,49.68933577,93.85664949,0.168706802,17.75865157,30.06509133,0.995247891,1.058716047,9.779262903,330.7119719,420.6247097,525.504026,3.680992538,31.42126946,115.23101,0.40490928,1.796987261,9.003078083,181,4639,5795,62,18,4744000,1.996336914,3.838375998,68.59655454,30.6365762,Yes
6260,2008,17,High-Strength,Cable-Stayed,61.16493145,0.763024589,15.27882984,15,572.3085948,37.94140112,89.44538454,-21.96527859,13.81006066,21.13918689,28.23009905,66.01041609,93.00624204,2.960659673,12.50398296,31.12269056,50.2333329,9.23579183,18.39894763,48.34753265,0.284512847,3.928353577,8.921176356,301.2731146,402.7034435,583.5603384,0.187759956,23.22095271,172.9230565,0.365464637,4.059887366,9.162871736,100,1167,9556,112,10,7311170,7.61491367,9.252340077,62.9947088,59.69586246,Yes
6261,1934,91,High-Strength,Truss,65.15225634,0.823682468,116.9073528,8,595.8751833,21.55993808,22.54042217,-1.589088323,8.151390079,27.2095997,38.86902627,58.2183493,71.62892374,7.326777388,8.627714351,40.72180357,99.95918882,4.258661278,12.43781655,31.11458571,0.824984925,2.712891708,5.797587548,339.5719412,411.6180548,559.3908913,4.461458721,19.17477881,88.27527567,0.222740639,2.682375501,9.828504291,845,2942,9422,68,0,4281277,9.893554956,1.952213938,76.81966755,70.90896848,No
6262,1938,87,High-Strength,Beam,72.14566592,0.444853576,115.4673109,2,227.9859147,11.25828139,97.83142472,3.594270027,9.164090342,27.69146296,34.52296079,63.76565789,76.74354571,5.409083821,3.638146771,25.40048453,55.52827327,7.929007274,19.90979342,46.64258971,0.329011485,1.812975024,7.985674898,325.5826529,376.8747747,583.6346794,8.159276027,19.72093603,92.70077227,0.423484896,1.598920695,7.110603643,461,1590,8711,100,1,8998113,3.300466838,8.5674634,95.46800434,49.16440183,No
6263,1921,104,High-Strength,Arch,78.12450852,0.283753986,131.4229699,15,404.9311705,23.24468883,77.38358277,-0.348055234,23.54312632,40.54158034,32.27270293,60.43808414,94.97555476,16.51479811,11.66438471,46.62973846,52.56321138,0.651078069,16.55241414,51.26291954,0.012013905,1.625113127,9.436685678,345.3633945,425.3935924,495.7952463,9.870930732,35.58954657,77.59738904,0.002403703,1.098306579,6.999383871,718,4121,9141,71,15,9857001,3.713298328,8.735345826,78.4168737,99.50467662,Yes
6264,1940,85,Normal,Suspension,22.27165389,0.433210836,15.62899185,16,572.9958575,49.91659836,65.87191723,0.514043045,10.03506438,30.28040206,12.29050571,62.88484842,82.30847716,12.80676039,8.68779329,30.71212306,77.70453342,8.427170842,25.39722737,30.23525126,0.151440465,1.525055672,5.532209035,323.2224358,359.5553132,556.6641735,1.485283614,18.5295326,124.9953375,0.440080031,2.184617942,7.149508846,335,3955,5813,112,4,6220691,4.914614208,9.580598609,82.07455709,55.15282085,Yes
6265,2017,8,Self-Consolidating,Arch,96.8718468,0.522123369,110.7985905,14,762.8574181,21.09052847,94.55370809,-4.249381619,9.475389782,26.4793064,13.62538182,52.51478981,74.77428133,5.469650766,18.76382226,27.26662836,56.70201356,5.676741734,28.85069699,32.36926103,0.489962665,4.68684936,6.5101178,303.0790746,449.2422978,586.0108713,8.237927721,44.48552876,149.3989832,0.418151154,3.675084306,6.448194899,810,3398,9102,101,1,5103913,2.778080292,6.665177901,65.99540141,67.04850629,No
6266,1904,121,Self-Consolidating,Cable-Stayed,85.92808741,0.751905077,31.58666755,2,326.5716664,17.48297698,41.20329093,-14.94798376,13.05583845,20.38810126,28.36920408,57.79775577,78.81212486,15.9043593,11.740184,38.12761559,53.33683874,1.998419249,20.52720992,35.89475237,0.516691346,3.775929836,6.603575796,328.6251601,427.7254507,584.0083287,7.981679151,29.31129434,108.659701,0.51440337,3.55602773,7.070753145,313,1803,9258,73,9,9036115,7.541654986,5.75338831,69.19144055,14.43763956,Yes
6267,1941,84,Self-Consolidating,Truss,60.60869043,0.951486854,39.63603032,7,278.6433508,43.07771186,93.48005427,-16.05821337,27.83335834,32.00268134,10.95132665,51.44572237,91.57758517,3.055855057,13.10815245,38.23125603,58.73954602,2.551955784,23.27709824,53.74943184,0.219248227,1.54452886,8.214594291,304.6901245,420.8835786,501.8765945,4.852503372,38.75178918,147.7141964,0.670975431,2.310895504,8.398524274,997,2108,8680,49,9,3969697,7.941458633,9.879822087,86.18556346,11.10546176,No
6268,1986,39,High-Strength,Cable-Stayed,90.13229837,0.847434011,50.91742596,6,733.1623293,44.05720999,62.54002775,-7.242318377,19.73414677,43.12645093,29.27729594,61.598511,88.63055711,4.138673098,12.98417626,28.58548001,77.11311906,9.826834691,22.99359183,54.68741719,0.246884516,1.228612932,9.819548646,314.3820797,356.5811869,453.8811865,7.203414219,32.92402175,185.8131004,0.9012677,3.189658973,5.079286562,236,1024,6862,109,9,3117262,7.386903328,7.121993227,90.06391519,18.11574229,No
6269,1980,45,Normal,Arch,44.41896712,0.413120228,126.5036434,18,518.674049,20.24911197,60.03324979,-20.07805812,24.37581639,38.82041144,19.05792293,49.31658411,87.94748813,2.009118983,6.056930719,32.18225649,89.40950674,4.999890536,21.69650826,51.65557082,0.757770611,1.467230457,7.554212667,339.5988655,366.3100279,583.0386036,2.392152732,15.19554617,73.83028157,0.861943042,3.045707349,8.871320547,941,1728,9291,72,5,4208301,3.431378127,8.882699018,85.81018084,3.624639061,Yes
6270,1975,50,Normal,Truss,13.08578964,0.856240545,84.1168445,16,858.1791253,18.44029133,66.36538462,-16.21410135,22.97250778,46.92686989,14.82848716,50.0441497,82.19489759,11.81158273,17.61525596,29.54591461,76.24530577,1.737927886,24.0432735,33.9674378,0.391364902,1.718844138,8.668901183,339.593146,424.7469769,479.4116824,2.252109715,21.08938596,159.4556302,0.998931718,2.766356132,6.586667509,592,2584,8547,38,16,6514845,5.340559751,0.616938295,56.48884365,94.16556329,No
6271,1986,39,Normal,Cable-Stayed,75.43282428,0.52939742,26.21411002,8,218.8929902,34.12766649,76.64523253,-23.78800633,28.74713549,37.21505804,11.385304,64.83338723,91.93853808,0.9018622,12.51572825,46.69037955,59.65471349,6.645733564,24.12185317,48.58472864,0.948912447,2.77604539,7.762146198,323.1135617,437.7341319,511.2435051,4.461714427,35.43620126,173.5985973,0.171503731,2.822937039,6.900626717,631,4636,7639,91,9,9219591,8.406948924,8.795664652,61.39464533,80.70117969,No
6272,1979,46,Self-Consolidating,Beam,94.90097344,0.340351055,64.91251905,18,773.2334473,14.23303177,47.26740963,1.20549197,22.26008451,21.43495197,16.34588641,45.40443573,92.63325956,14.05889101,19.5061284,38.11295222,80.17598928,0.787496963,27.62979457,38.87937024,0.50115642,4.811916022,8.257740304,311.1258731,378.7910636,536.2640555,2.152828602,30.87467428,70.53457201,0.990236908,1.568040032,7.676047467,441,3392,8092,96,8,6889634,9.79846213,5.006713717,57.24306091,33.98084303,Yes
6273,1966,59,High-Strength,Beam,24.56691972,0.569002791,24.55805222,13,170.4131723,26.76584312,98.15740888,-0.575025627,8.130673385,33.07135362,30.87722201,51.97031144,91.74371803,4.091151586,19.18995204,45.58883789,60.63040771,7.556489442,24.51779321,32.31268818,0.372762494,4.116512847,9.51910524,312.1820493,388.4639715,547.4865909,8.368598775,29.08720031,143.2176261,0.870013339,4.528049625,9.695483386,570,3701,7931,72,17,2654661,2.125980371,9.771229497,72.1284449,78.41810736,Yes
6274,1929,96,Normal,Suspension,67.94865523,0.650576436,136.1842209,8,588.9235321,11.36046612,13.40928538,-9.869756684,10.05228267,32.59157667,23.4850333,57.19764673,93.94595925,13.11185206,11.74214922,34.16971214,85.60956549,8.772265704,20.17216368,45.37875885,0.435003438,2.505202187,8.298586578,340.4424717,439.3723885,489.8863786,6.754989312,27.25499748,141.3067884,0.005292109,3.331420206,5.495210493,123,3377,6067,47,14,6464154,4.764108475,6.139312303,68.04060013,98.67152005,No
6275,1956,69,High-Strength,Beam,83.20830046,0.810724087,115.9183939,14,290.7973712,18.71396502,91.81328298,-15.21707936,22.57110062,45.48180903,10.98307365,44.00510678,78.29025874,12.33754283,1.434488293,20.47027331,60.17577664,1.890250096,29.23816081,57.25500736,0.863374099,4.051691276,6.896997884,304.0472865,449.9484061,566.9962623,6.377137274,46.79190757,124.9834497,0.984782434,1.971636234,5.495993014,835,1208,6067,50,7,5633797,7.784698501,1.499062567,75.36457024,22.50998349,Yes
6276,1985,40,Normal,Beam,91.45603465,0.479917193,87.46037164,9,110.080048,18.3866674,67.45519496,-2.133034862,10.37534805,39.7030651,12.07260524,58.38344131,97.33390927,2.5922664,14.11544617,25.80274211,63.05303933,4.645974187,29.84790838,36.67187955,0.097367048,1.160225394,5.541865661,304.364047,381.1160842,453.4889916,5.44147625,29.06028987,181.876271,0.713064823,2.68232827,6.570710849,253,3187,5417,75,7,8429765,2.89459784,6.241837841,53.61296601,49.11557984,Yes
6277,1972,53,High-Strength,Arch,34.88749832,0.317423457,186.2585899,5,620.5969585,36.27049843,91.44206713,-26.61292921,25.66683183,27.97555346,27.50967607,51.2141696,80.19631936,0.9048713,0.16723312,43.09189327,93.5015206,8.924339669,16.17269475,48.14158468,0.61415083,4.469469516,5.023970104,346.0026894,404.9109142,492.9779725,7.549504789,43.30953981,127.8575999,0.179309392,1.477846012,7.554978026,760,4408,8888,60,12,113816,7.177525673,4.096698835,54.04641541,29.01728779,Yes
6278,1928,97,Normal,Beam,21.58604284,0.275482838,108.5577669,9,511.7309703,17.70228657,40.03220215,-28.09003315,26.99166322,41.03764741,35.11700505,46.42666526,78.31186437,0.809094029,13.80233789,25.46273225,50.52778672,8.046026905,20.37426124,48.31746825,0.577331706,1.897921753,8.314597621,326.7684538,405.2656834,513.278659,2.823137101,32.17975139,59.84660793,0.751593832,4.288308525,5.406762947,612,1010,5984,60,1,9455094,4.723627472,0.30611861,68.81991871,66.64521028,No
6279,2010,15,High-Strength,Beam,32.30651025,0.289956787,178.6317566,17,491.1203867,45.43230665,83.7548797,-2.009311516,15.35982645,44.94194309,27.88246587,41.71226247,89.76424307,2.892891476,9.495511528,45.76244073,95.25468017,0.334293283,25.43995379,56.80175287,0.895338317,3.937306363,8.009597427,342.1428871,429.9883484,575.1913851,6.283743826,11.58809914,133.8606711,0.868547284,2.767255772,5.552322951,808,3352,7130,77,0,5793556,1.255706385,4.998544705,60.55811159,77.07999416,Yes
6280,1936,89,Normal,Arch,61.99494769,0.960018736,120.0261589,17,596.5942332,49.23707425,63.51887019,-7.997484813,14.55825688,21.71328804,21.55349627,56.89873613,98.89704445,10.7792591,11.00102048,28.97397516,90.81789669,1.412490149,28.16559265,46.13092347,0.437507951,2.10250744,6.054287527,317.062432,419.8415753,592.2830857,8.08329472,33.04444038,90.97492451,0.727164628,2.443818096,6.653223772,180,4396,7588,51,18,9950330,9.118093286,4.352308208,58.70038585,29.52090525,Yes
6281,1986,39,Normal,Beam,92.68554308,0.961401004,81.59064968,12,378.7128453,8.647776557,83.95534057,-0.670500569,8.019466226,41.64412493,23.09373759,69.14097405,77.68677256,11.05406129,17.85509015,25.78244968,95.03143249,9.838541719,24.54883523,35.44773,0.785783442,4.810897585,5.705020978,344.3919076,370.9880764,565.4694435,8.016236135,34.91139987,141.6376301,0.331815348,3.767283159,7.810612407,130,2138,6912,59,5,3013945,3.446190584,3.248166735,69.63573886,46.52742695,Yes
6282,1912,113,High-Strength,Beam,62.42822301,0.975005156,112.4094063,10,673.4658861,22.89414343,35.87712578,-18.81698678,28.44546302,43.85150648,21.99850133,63.1965161,75.69862052,6.237410671,13.92009312,23.96953902,57.21476254,2.578949145,28.29494174,31.00893605,0.735267406,4.745589098,7.078549324,331.7023172,447.1835045,509.7173049,4.548009279,40.55550103,127.116794,0.392734275,3.474901675,9.130034005,264,1241,5664,80,16,2402922,2.044282774,1.992082431,50.41637113,46.21378204,Yes
6283,1931,94,High-Strength,Suspension,92.76591708,0.441991095,38.85385807,12,139.5352936,18.58284786,92.14361044,-25.6681563,17.17749576,30.84130596,36.90549909,51.8850557,71.53692765,1.169529082,9.288841608,39.45675124,60.49167737,5.265506575,11.77322362,45.72381596,0.690889864,2.964629802,7.308582771,312.8587209,358.7207842,491.2602759,2.301880432,15.45526223,66.6675435,0.522828385,2.063838062,6.993618077,725,4793,8346,65,13,3414402,3.758007863,3.192680187,63.98933366,60.61005783,Yes
6284,1945,80,Self-Consolidating,Beam,79.30333213,0.353291536,138.2031503,6,717.8217688,20.83955578,92.80288279,-12.80152415,22.70143989,48.53804496,14.581186,45.68838079,84.09623457,14.28160586,16.67384496,46.1213572,57.91355202,0.367646627,12.68793212,42.00970175,0.419692738,1.02390234,7.181342708,332.7566827,425.7033558,465.4166022,3.384343966,39.99336022,161.9607174,0.048445858,4.764770256,6.894760215,775,2786,6405,65,18,6150201,9.036772424,3.379739579,94.49767354,3.172330665,No
6285,2015,10,High-Strength,Beam,63.85505178,0.984731578,196.6053042,11,584.0155771,16.94096987,50.10821269,-12.93231403,8.942033267,44.96557559,21.44879609,62.5214152,97.14103214,3.296927026,6.360178769,37.20672768,63.36717215,1.470016691,22.41617623,39.40732128,0.969900322,1.152745353,6.237303713,330.9046212,438.4568254,535.9550362,7.413567259,24.46433604,62.70039354,0.328068587,4.685474644,7.12465666,778,3147,8784,47,15,4967251,6.861488111,7.22125945,65.98150056,11.29654393,Yes
6286,2010,15,Normal,Suspension,11.96186583,0.990611272,57.01324188,7,491.6079136,22.21991875,43.02991314,0.362055197,18.4887501,27.8929373,19.24818598,65.91144455,97.00922762,14.26550694,17.87400275,34.05024164,57.91422545,4.25848867,25.01812731,58.57904103,0.55094315,1.861536785,9.42514625,330.5504519,379.1077648,491.5864487,4.486302349,33.36970948,143.7969382,0.156667821,2.799872205,7.687438588,740,1034,9137,67,19,8122320,5.047603861,3.902116871,95.27429045,85.81654413,No
6287,2011,14,Normal,Arch,39.97681911,0.262680354,71.40755309,17,136.373896,11.36365667,59.64343855,-25.11457654,24.42929995,31.80011613,27.67581551,50.35448796,93.1666166,3.372678856,2.147952803,33.30825523,84.04234425,2.17477008,28.28079747,59.44506246,0.053413444,2.702867771,6.27588945,343.1603432,417.1740979,515.6523409,5.193342256,19.97759262,74.81338803,0.441712884,4.078625418,7.567677565,856,1288,8866,48,12,5162859,5.582181423,0.487155907,78.66925117,64.3184581,Yes
6288,1922,103,High-Strength,Beam,15.17136015,0.80202248,87.15738531,13,285.4818347,17.5918224,24.01751804,7.843020024,19.9476486,47.24634466,30.76278789,41.86538827,77.53537915,2.286351875,18.16672955,32.77900348,99.11185465,5.968850934,17.6876393,50.25748821,0.482268217,2.007064947,7.894687397,323.893985,351.0357983,451.7346726,8.844480898,23.91841176,118.6378657,0.446067597,1.185304805,6.461962738,510,2049,9368,58,15,2569280,1.054891152,1.541683467,50.38683495,46.13439553,No
6289,1944,81,Self-Consolidating,Cable-Stayed,39.00181152,0.430931169,101.8616926,9,302.3436128,38.65180451,52.13991177,-27.76014938,14.49642373,44.9739893,25.52175993,58.57698988,84.63263851,16.71150283,12.23982832,47.72106381,83.34522483,9.464327739,15.75116644,49.4020883,0.573537956,3.79141315,6.744798578,347.5826368,360.6020756,487.1503176,9.351807934,27.74264889,62.89245952,0.968259253,2.123518713,8.15439349,602,2018,7020,110,12,3540959,9.038738079,3.225259103,69.43667409,37.47998282,Yes
6290,1916,109,High-Strength,Arch,15.61001483,0.927438996,146.6295708,14,241.4745274,20.48209365,90.19797552,-17.4825462,20.37317827,44.21175092,39.74379264,42.75085611,73.47399964,12.59532907,17.22853576,49.9533271,96.64168436,7.166411764,15.72699761,39.19292429,0.48800154,3.03375379,7.056392697,330.6456371,418.1525045,571.3410794,0.049825497,27.51982489,70.15673065,0.121473478,1.257989291,7.818669798,200,4134,5271,36,4,2467577,6.628248104,4.529861708,59.03784207,78.59715404,No
